Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
L,302.5,329.6666667,1716,29.9,156
M,300.7,327.4444444,1525,36.5,71
M,301.1,333.0,1615,37.7,153
L,301.2,329.6666667,1385,42.3,42
L,299.1,330.037037,1472,46.6,157
L,299.2,324.4814815,1405,51.4,183
M,301.0,331.5185185,1657,29.9,148
L,297.9,324.8518519,1566,41.9,50
M,302.3,333.3703704,1432,42.7,68
L,300.7,331.8888889,1479,49.1,71
M,297.7,324.8518519,1530,39.1,108
H,300.2,334.4814815,1515,36.8,27
M,300.3,334.8518519,1617,32.5,115
H,302.3,334.8518519,1441,53.9,74
L,298.8,328.1851852,1437,42.8,23
L,300.4,333.0,1397,50.8,189
L,297.1,324.1111111,1474,42.3,64
L,300.5,333.7407407,1490,41.8,39
M,299.2,323.0,1415,43.5,53
L,302.5,329.6666667,1477,41.6,16
L,297.2,323.7407407,1652,32.1,52
L,299.1,331.5185185,1309,51.1,188
L,302.2,331.8888889,1744,29.7,16
L,301.0,332.2592593,1479,44.3,194
M,302.0,331.1481481,1539,37.4,96
L,302.7,337.4444444,1346,61.2,170
M,302.3,333.3703704,1405,47.7,88
L,298.2,320.7777778,1375,46.6,188
L,298.3,328.9259259,1858,23.9,114
L,299.7,326.7037037,1362,51.9,117
L,301.0,333.0,1615,35.6,158
L,298.9,324.4814815,1281,53.9,77
L,300.3,335.2222222,1452,41.5,172
M,298.2,324.1111111,1599,36.2,28
L,298.9,328.5555556,1517,36.6,117
L,298.8,328.1851852,1634,33.6,27
L,297.8,318.5555556,1498,38.1,188
L,301.4,331.1481481,1634,31.1,171
M,300.7,332.6296296,1706,25.0,153
L,296.1,318.1851852,1651,35.7,167
L,302.4,335.5925926,1508,45.7,108
L,297.4,321.1481481,1390,47.7,156
L,303.9,341.5185185,1442,48.5,174
L,297.6,326.3333333,1610,35.0,6
M,297.4,322.2592593,1530,32.6,22
L,300.6,331.5185185,1455,40.6,82
L,299.3,330.7777778,1818,26.0,102
L,300.7,332.6296296,1312,52.1,107
L,298.7,327.8148148,1510,40.6,162
H,302.7,338.1851852,1527,36.4,26
L,299.9,329.6666667,1288,69.6,62
M,298.2,322.6296296,1522,49.1,22
L,298.6,326.7037037,1667,35.6,185
L,301.6,328.1851852,1472,42.5,91
L,297.4,324.4814815,1640,34.2,142
L,299.8,328.1851852,1749,33.4,153
L,298.4,326.7037037,1385,50.0,201
M,298.5,326.7037037,1565,33.7,150
L,297.4,323.0,1371,57.4,52
L,300.1,326.7037037,2141,17.9,33
L,297.8,320.4074074,1393,38.0,29
L,299.8,333.7407407,1560,35.4,178
L,297.6,322.6296296,1502,43.2,139
L,304.3,341.8888889,1590,29.8,17
L,304.1,341.8888889,1469,44.6,113
L,299.8,333.3703704,1664,28.3,173
L,297.6,325.962963,1390,43.3,221
M,301.2,329.2962963,1479,45.5,44
L,300.1,327.8148148,1362,49.1,23
L,299.6,331.8888889,1644,30.9,114
M,297.5,325.962963,1347,55.8,188
L,300.6,330.037037,1484,41.0,213
L,300.6,326.7037037,2496,13.5,111
M,300.4,332.6296296,1595,35.4,15
H,298.9,330.037037,1243,63.0,163
L,300.3,331.1481481,1433,53.8,86
L,300.8,333.7407407,1524,43.5,71
M,302.0,334.1111111,1587,35.9,30
L,300.7,335.2222222,1635,32.4,213
H,298.7,323.0,1560,33.3,53
L,303.7,340.4074074,1406,48.6,183
H,303.8,338.5555556,1811,24.9,183
M,299.3,323.7407407,1448,52.1,71
M,301.8,331.8888889,1619,31.0,76
L,299.8,329.6666667,1654,32.7,159
H,302.4,334.4814815,1540,43.7,81
L,299.0,330.037037,1520,45.0,171
L,297.2,323.0,1462,51.2,102
M,298.8,323.7407407,1486,41.1,13
M,298.3,321.8888889,1630,32.7,83
H,300.9,331.8888889,1390,40.6,131
M,298.8,325.5925926,1559,34.7,95
M,297.8,327.8148148,1700,31.3,200
L,298.2,324.4814815,1498,36.0,39
L,301.6,332.2592593,1706,29.5,193
M,301.7,331.8888889,1516,40.4,48
M,300.3,333.3703704,1381,65.2,136
L,297.8,320.7777778,1761,28.9,128
H,298.9,329.2962963,1452,49.9,187
L,298.2,320.4074074,1688,32.4,91
L,302.7,337.8148148,1453,47.3,62
L,297.3,321.8888889,1458,45.7,202
H,300.7,331.5185185,1428,43.4,26
H,300.1,326.7037037,1563,40.8,28
L,299.4,326.3333333,1448,48.6,44
H,301.5,330.4074074,1580,35.7,161
L,304.2,341.5185185,1421,43.4,56
L,300.6,326.3333333,1409,38.7,115
M,297.3,324.1111111,1447,44.5,105
H,300.6,331.1481481,1448,44.7,55
M,303.5,337.8148148,1318,54.2,177
L,299.0,330.037037,1552,39.9,114
M,301.6,331.1481481,1924,23.6,181
L,297.1,321.8888889,1487,34.6,208
L,298.8,331.1481481,1651,33.3,0
L,301.0,336.7037037,1585,32.3,50
L,297.4,324.1111111,1429,57.4,96
M,300.2,326.7037037,1433,48.8,191
L,298.3,325.5925926,1387,52.3,160
L,301.0,332.2592593,1404,41.8,71
L,301.5,333.0,1426,52.1,121
M,298.1,322.2592593,1420,63.9,19
L,301.6,331.5185185,1424,50.5,214
L,299.9,327.4444444,1280,59.3,163
L,299.2,324.1111111,1325,51.0,171
M,299.6,332.2592593,1530,38.8,198
L,303.2,334.4814815,1507,39.2,225
L,299.8,325.962963,1572,35.4,158
L,300.5,328.5555556,1423,47.9,114
H,295.7,314.8518519,2161,16.5,105
L,302.3,333.3703704,1758,24.4,68
L,302.5,330.037037,1584,35.5,158
L,300.6,334.4814815,1419,38.6,31
L,300.7,331.8888889,1608,39.5,202
L,301.2,330.4074074,1381,49.8,115
L,300.2,328.1851852,1353,59.4,26
M,300.4,329.6666667,1671,30.5,234
L,300.1,334.1111111,1430,40.9,93
M,301.7,333.3703704,1413,42.6,79
L,299.5,325.5925926,1852,22.6,77
H,300.1,329.2962963,1426,42.7,64
M,303.7,339.2962963,1366,47.3,49
M,299.2,323.0,1856,22.7,86
L,298.6,328.1851852,1704,28.3,64
L,302.2,334.4814815,1427,43.8,88
M,301.1,333.0,1436,41.8,156
L,298.9,328.9259259,1559,33.4,58
L,297.2,322.6296296,1805,25.6,103
L,303.1,339.2962963,2329,15.1,113
M,302.7,338.1851852,1417,51.5,19
L,300.9,331.1481481,1350,53.8,131
H,303.9,340.4074074,1790,26.7,17
L,302.0,332.2592593,1663,31.5,81
L,299.6,325.2222222,1648,33.6,70
L,297.4,323.0,1571,39.4,0
M,298.6,328.5555556,1818,24.9,9
M,299.2,323.7407407,1586,35.7,138
H,302.9,337.4444444,1754,26.9,209
L,298.7,329.6666667,1717,27.3,26
L,300.3,330.037037,2158,16.8,32
L,296.9,321.5185185,1332,53.9,7
L,298.0,323.0,1432,46.2,11
L,299.3,324.1111111,1802,26.0,130
M,297.3,322.2592593,1846,24.5,41
L,300.6,332.2592593,1472,47.6,75
M,299.9,326.3333333,1452,41.9,106
H,298.2,324.4814815,1606,39.9,53
L,298.0,327.0740741,1496,45.8,46
M,300.1,334.1111111,1913,21.9,15
L,302.1,330.7777778,1696,30.9,107
H,303.3,338.1851852,1328,49.8,120
L,298.6,323.0,1562,34.4,25
H,300.5,331.1481481,1411,47.2,201
L,300.6,329.2962963,1541,42.0,23
L,297.5,322.6296296,1585,32.9,32
L,303.2,333.3703704,1363,46.7,29
L,301.4,332.6296296,1733,25.7,182
H,303.3,333.3703704,1607,31.7,34
M,300.3,334.8518519,1312,53.4,151
M,300.2,335.2222222,1555,37.4,169
L,301.3,330.4074074,1695,30.9,108
M,300.6,337.0740741,2174,18.5,95
L,299.0,329.2962963,1583,35.8,142
H,301.0,333.3703704,1602,32.7,19
L,300.7,327.0740741,1850,24.5,19
L,302.5,330.4074074,1488,48.4,134
L,299.1,324.1111111,1498,38.9,181
L,301.5,331.5185185,1466,43.6,56
M,299.9,326.7037037,1483,38.1,193
L,301.1,333.0,1450,43.3,168
L,299.3,325.5925926,1473,40.3,125
L,302.5,333.0,1538,36.8,208
L,300.9,334.8518519,1671,33.5,148
L,297.6,323.7407407,1382,47.1,11
M,299.7,332.6296296,1435,50.1,168
L,298.5,326.3333333,1590,33.9,107
M,303.0,337.8148148,1526,36.1,142
H,298.3,325.2222222,1379,43.2,0
M,303.7,337.8148148,1631,28.5,132
L,301.5,332.6296296,1494,45.3,99
L,297.4,324.8518519,1809,23.8,131
M,301.8,331.8888889,1691,33.4,62
M,298.9,328.5555556,1645,31.4,86
M,300.8,330.7777778,1330,59.0,190
L,299.4,325.2222222,1436,47.9,75
L,298.4,329.2962963,1926,23.7,83
L,303.8,340.7777778,1525,41.9,145
H,301.5,331.5185185,1599,40.4,72
L,301.4,330.7777778,1476,39.2,206
L,298.6,327.0740741,1483,43.2,92
M,298.1,320.4074074,1424,47.7,103
M,299.9,328.1851852,1625,41.2,109
L,301.9,332.6296296,1669,32.2,191
L,298.0,321.8888889,1819,23.4,78
L,300.7,329.6666667,1286,64.9,160
M,302.2,331.1481481,1346,49.2,134
L,299.8,325.962963,1479,44.4,214
M,298.8,328.5555556,1415,53.2,194
M,302.5,335.5925926,1566,37.6,54
M,300.2,333.7407407,1491,37.3,102
M,300.7,335.962963,1657,30.9,116
L,298.9,329.2962963,1823,26.1,131
M,299.0,328.1851852,2240,15.9,144
M,303.4,339.6666667,1307,54.3,68
L,297.8,323.0,1737,27.5,146
M,299.1,323.0,1330,53.6,62
L,302.4,329.2962963,2009,18.9,59
L,297.4,322.6296296,1561,38.3,0
M,300.2,334.1111111,1960,20.9,20
M,300.7,337.4444444,1430,47.2,131
M,296.9,321.1481481,1441,47.6,60
L,302.4,330.037037,1480,45.8,123
L,299.1,324.8518519,1686,29.6,108
M,302.0,333.3703704,1400,49.5,20
L,302.0,330.4074074,1450,46.6,165
M,299.8,326.3333333,1470,42.7,119
L,303.8,339.6666667,1619,35.7,182
L,301.2,331.1481481,1409,50.9,66
L,298.1,321.5185185,1697,31.0,164
H,298.8,327.8148148,1461,55.1,118
M,300.8,337.4444444,1535,40.3,71
M,301.3,332.6296296,1641,33.0,145
M,302.3,332.2592593,1742,29.7,137
M,297.4,323.3703704,1412,45.5,49
H,298.9,329.2962963,1324,54.6,185
M,299.0,331.1481481,1787,22.2,192
M,298.0,320.037037,1792,26.0,119
L,300.7,329.6666667,1642,32.6,26
L,303.3,334.1111111,1958,21.5,0
L,301.0,331.8888889,1375,57.2,20
L,303.7,336.7037037,1443,45.9,74
M,300.9,335.962963,1480,40.9,28
M,300.5,335.962963,1875,22.1,100
L,297.2,323.0,1605,30.0,183
M,298.3,327.4444444,1531,40.1,81
L,299.1,324.4814815,1320,67.5,20
M,297.7,325.962963,1700,27.4,176
M,301.3,331.8888889,1509,40.1,25
L,302.1,331.5185185,1359,49.3,41
L,298.2,326.7037037,1443,45.4,187
M,302.2,334.1111111,1538,37.4,37
L,297.2,323.3703704,1766,25.8,7
L,300.6,335.5925926,1539,37.0,187
M,299.9,325.962963,1683,30.5,13
M,302.3,332.6296296,1450,45.7,175
L,301.5,331.1481481,1490,48.1,81
L,301.4,331.5185185,1605,34.2,94
L,298.1,321.5185185,1456,42.4,59
M,296.8,321.1481481,1683,31.8,76
L,296.6,319.2962963,1631,35.0,168
L,300.7,331.8888889,1519,43.9,55
M,300.9,331.8888889,1402,48.1,22
L,299.6,327.0740741,1803,27.7,159
L,299.0,330.4074074,1365,49.1,226
L,298.3,324.8518519,1270,52.7,44
L,303.8,340.4074074,1309,55.8,193
M,303.8,338.5555556,1768,23.9,149
L,301.5,330.4074074,1918,21.8,9
L,299.8,330.4074074,1694,30.3,204
M,300.5,328.5555556,1780,26.5,101
M,297.6,324.1111111,1376,59.9,74
L,303.5,335.2222222,1959,22.3,157
L,298.1,321.1481481,2161,17.5,5
L,296.2,318.5555556,1445,41.8,20
L,298.3,328.9259259,1460,47.6,101
L,300.2,334.1111111,1891,22.6,86
L,298.3,321.8888889,1672,41.3,0
L,297.5,323.3703704,1306,50.7,38
L,296.3,318.9259259,1439,41.5,208
M,297.5,327.0740741,1448,43.7,46
L,297.8,325.2222222,1340,56.9,6
M,298.3,325.962963,1359,51.4,21
L,297.7,318.5555556,1518,35.8,195
M,304.3,341.8888889,2245,15.1,172
L,298.8,323.3703704,1395,44.4,33
L,298.6,328.5555556,1630,30.6,2
H,298.8,328.5555556,1526,42.1,30
L,300.8,335.5925926,1417,43.4,223
H,298.4,323.3703704,1398,47.1,122
L,301.9,330.037037,1972,21.3,67
M,298.2,325.2222222,1413,47.9,97
M,297.3,321.8888889,1370,58.8,199
H,298.1,323.0,1515,43.8,6
M,296.2,317.8148148,1516,37.6,25
M,300.6,328.9259259,1486,41.2,127
L,300.4,334.4814815,1441,44.6,96
L,301.1,333.0,1470,40.9,125
L,298.1,320.4074074,1495,48.1,111
H,298.2,324.1111111,1520,35.7,40
L,300.3,334.4814815,1446,45.0,82
L,295.8,315.962963,1493,40.5,90
L,300.7,331.8888889,1814,21.4,59
L,298.1,325.962963,1802,26.9,83
L,300.8,333.3703704,1430,54.4,85
L,299.7,327.4444444,1720,27.1,146
M,300.9,333.3703704,1472,40.0,93
L,298.1,323.0,1438,45.6,105
L,301.5,330.7777778,1389,54.9,187
L,300.5,334.8518519,1541,47.8,156
L,296.2,318.1851852,1413,53.4,203
L,302.3,332.2592593,1620,30.3,112
L,300.9,331.5185185,1389,50.0,214
L,301.9,332.6296296,1376,44.9,186
L,296.5,318.5555556,1481,38.2,160
L,302.0,332.2592593,1546,34.4,7
M,298.3,323.0,1444,47.5,178
M,298.1,328.9259259,1393,43.1,65
M,303.6,336.7037037,1627,32.5,7
M,300.5,330.4074074,1548,37.3,65
M,297.3,322.6296296,1341,51.9,51
L,300.4,334.8518519,1674,33.0,172
L,300.8,330.7777778,1482,39.0,47
L,302.0,331.1481481,1366,47.7,206
L,298.9,324.1111111,1558,41.2,110
H,303.7,338.9259259,1564,40.2,150
H,300.3,328.5555556,1394,46.7,210
L,298.2,321.8888889,1618,34.7,39
L,300.1,326.3333333,1841,23.0,125
L,300.7,331.8888889,1689,28.9,100
H,300.5,326.7037037,1360,46.2,93
L,300.4,333.0,2013,20.1,195
L,300.8,331.5185185,1589,34.3,144
H,301.8,328.5555556,1418,51.3,116
M,298.8,330.037037,1528,37.1,99
M,300.0,327.4444444,1477,38.1,13
L,300.1,334.4814815,1434,40.8,80
L,295.8,315.5925926,1399,47.6,84
L,303.1,338.5555556,1514,42.1,138
M,301.0,333.3703704,1521,35.8,13
M,300.8,333.7407407,1465,43.2,113
L,303.7,338.5555556,1466,42.5,183
L,302.1,333.7407407,1634,30.6,50
H,298.5,326.7037037,1671,31.8,108
L,298.6,323.0,1559,36.6,188
L,300.2,331.1481481,1431,42.3,113
L,303.7,340.037037,1753,29.0,42
M,298.9,322.2592593,1411,51.3,43
L,299.7,332.2592593,1384,48.2,188
L,298.3,325.962963,1383,52.1,26
M,300.5,335.962963,1511,44.5,30
M,300.8,336.3333333,1443,53.3,151
L,300.3,332.6296296,1613,34.7,142
L,299.7,329.6666667,1469,39.5,26
M,301.0,332.2592593,1510,44.5,66
L,297.5,323.3703704,1335,48.0,131
M,303.6,340.037037,1396,38.2,117
L,300.5,335.962963,1383,50.5,35
L,299.4,325.962963,1489,42.3,114
H,302.1,332.2592593,1452,42.5,198
L,296.2,317.8148148,1414,48.3,162
L,298.8,323.3703704,1444,42.2,83
L,298.4,323.7407407,1491,42.0,120
L,300.1,325.962963,1783,27.3,118
L,300.1,327.8148148,1680,33.8,140
L,302.8,338.5555556,1462,39.4,22
L,302.4,335.5925926,1727,26.5,213
M,301.7,331.8888889,1502,34.4,157
L,302.0,332.6296296,1686,32.5,25
L,300.8,335.5925926,1323,61.1,178
L,301.7,332.6296296,1546,43.0,23
L,300.9,332.2592593,1615,32.0,183
L,300.3,325.962963,1572,32.0,173
L,303.1,333.3703704,1399,49.2,111
L,298.6,322.2592593,1325,54.0,41
H,298.4,321.1481481,1605,31.0,18
L,299.2,323.3703704,1366,49.7,74
L,299.0,329.2962963,1447,42.8,104
L,301.9,332.6296296,1356,45.7,119
L,301.0,333.3703704,1467,45.4,36
H,297.3,321.1481481,1461,37.5,161
L,299.4,324.1111111,1681,30.8,171
M,298.9,329.2962963,1484,37.9,73
M,302.7,331.1481481,1349,51.2,6
M,300.4,335.2222222,1398,42.6,176
L,303.6,338.5555556,1540,39.8,21
L,301.3,330.037037,1555,41.2,131
L,300.5,328.5555556,1382,46.5,134
M,297.5,321.1481481,1544,37.9,136
L,300.6,328.5555556,1480,43.7,153
M,302.7,334.8518519,1501,38.8,171
M,303.5,339.6666667,1438,42.8,106
L,302.8,337.8148148,1529,36.8,237
H,296.8,321.5185185,1311,58.6,19
L,297.5,323.3703704,1448,54.3,83
H,302.2,334.8518519,1357,44.2,142
L,303.5,336.3333333,1441,56.8,88
M,297.8,318.5555556,1456,39.6,199
L,302.1,332.6296296,1740,30.8,182
M,299.6,325.2222222,1245,64.0,120
L,297.9,321.8888889,1393,50.3,193
L,303.5,336.7037037,1522,36.4,107
M,296.9,321.1481481,2010,18.9,86
L,302.3,331.8888889,1650,32.4,26
L,301.3,331.5185185,1504,47.2,74
L,297.6,323.7407407,1351,51.0,37
L,303.8,340.037037,1452,38.6,72
L,295.7,314.8518519,1458,40.6,103
M,301.1,334.8518519,1266,55.5,210
L,300.5,328.1851852,1305,51.7,202
M,300.7,327.0740741,1393,43.9,81
M,298.4,322.2592593,1610,35.0,24
L,297.9,323.7407407,1468,36.0,168
L,297.9,321.5185185,1501,36.7,4
M,299.8,333.0,1562,35.7,170
L,304.1,340.7777778,1569,35.8,146
M,297.4,323.0,1564,35.0,105
L,298.0,320.4074074,1422,45.6,140
M,298.1,320.4074074,1498,38.3,81
L,298.0,320.7777778,1623,29.9,24
M,303.9,340.7777778,1422,48.0,215
L,301.6,330.4074074,1517,41.1,167
M,299.0,329.6666667,1298,57.2,10
L,300.3,334.1111111,1343,57.7,142
L,297.3,323.0,1441,43.4,14
M,299.5,329.2962963,1659,31.5,44
M,300.1,326.7037037,1349,56.2,127
H,302.8,337.4444444,1483,47.2,223
L,298.0,321.8888889,1777,24.3,200
L,302.7,337.4444444,1421,48.5,0
L,298.8,327.8148148,1225,63.4,37
M,302.9,332.6296296,1556,36.5,44
M,298.7,329.2962963,1549,42.5,61
H,300.2,326.3333333,1506,35.6,63
L,300.4,327.8148148,1534,42.5,127
M,297.4,321.1481481,1627,34.3,166
L,295.6,314.8518519,1446,49.9,133
M,297.3,322.2592593,1452,38.2,44
L,303.0,333.3703704,1361,47.6,106
H,297.4,324.1111111,1623,33.8,127
H,301.5,331.5185185,1394,46.7,130
L,301.4,331.5185185,1989,21.8,19
H,300.6,330.4074074,1479,35.6,150
L,301.6,331.8888889,1355,57.8,195
L,298.4,321.1481481,2381,14.2,164
L,300.0,327.0740741,1675,30.2,11
H,298.1,327.0740741,1530,40.2,65
M,303.5,338.9259259,2116,16.7,45
H,296.8,321.5185185,1453,51.0,24
M,298.2,325.5925926,1651,28.8,186
L,303.7,337.4444444,1606,37.4,103
H,298.0,320.7777778,1314,47.8,19
L,297.4,322.6296296,1548,46.6,7
H,297.8,324.8518519,1650,32.2,195
L,298.5,321.8888889,1564,31.1,34
H,301.0,332.6296296,1640,37.6,118
L,301.1,330.7777778,1532,37.5,119
L,299.8,333.0,1466,46.1,58
L,302.4,329.6666667,1503,36.2,166
L,299.7,325.962963,1645,30.8,137
M,301.0,332.2592593,1359,53.4,180
L,298.9,323.7407407,1481,40.7,124
L,296.3,318.5555556,1291,58.6,29
L,304.1,342.2592593,1611,31.4,144
L,299.2,324.4814815,1542,39.2,179
H,299.0,330.7777778,1336,56.8,136
L,300.7,333.0,1426,46.2,97
M,297.5,323.7407407,1429,50.5,129
L,300.4,327.8148148,1314,50.2,179
L,298.8,328.1851852,1895,22.0,134
M,300.2,335.2222222,1597,39.5,68
M,301.4,332.6296296,1427,43.2,13
M,298.0,322.2592593,1466,42.6,2
L,302.4,335.5925926,1320,56.4,100
M,302.7,330.7777778,1880,22.7,207
M,299.9,325.962963,1574,36.5,177
M,301.8,333.0,1647,31.6,6
L,298.5,326.7037037,1360,60.9,187
L,298.2,324.8518519,1332,44.4,100
H,300.5,334.8518519,1351,53.5,78
H,298.6,327.0740741,1523,34.2,119
L,302.3,334.1111111,1511,34.7,75
H,297.7,324.8518519,1479,40.9,87
M,300.5,328.1851852,1566,35.9,204
L,301.7,332.2592593,1705,31.2,146
L,297.6,323.7407407,1553,40.5,135
L,299.8,326.7037037,1475,43.4,51
L,301.4,331.5185185,1673,27.8,181
L,299.1,322.2592593,1409,46.4,12
L,299.7,331.1481481,1675,31.3,129
L,302.0,328.9259259,1664,28.6,190
L,299.0,330.037037,1507,36.7,173
M,297.5,324.1111111,1363,53.6,194
L,300.7,331.1481481,1491,43.2,187
M,296.7,320.7777778,1286,60.5,0
L,296.6,319.2962963,1436,42.8,156
L,297.4,323.7407407,1635,30.5,159
L,302.6,334.8518519,1953,22.4,180
L,298.5,324.4814815,1305,58.7,26
L,296.2,317.0740741,1655,31.1,136
L,298.8,328.1851852,1508,36.3,69
M,302.1,328.9259259,1355,45.1,6
M,298.1,325.5925926,1448,52.5,150
L,299.4,331.1481481,1348,54.5,22
L,301.3,330.037037,1400,44.3,47
M,303.1,333.3703704,1489,44.5,27
M,300.1,333.0,1616,35.2,183
M,297.4,322.2592593,1536,34.6,4
L,297.2,321.8888889,1446,38.5,164
M,297.4,326.3333333,1499,36.8,88
L,301.7,332.6296296,1343,49.2,25
M,302.5,336.3333333,1591,29.4,192
M,298.5,322.2592593,1564,37.5,15
L,299.2,331.5185185,1535,42.6,17
H,300.6,335.962963,1604,30.5,45
M,297.2,322.6296296,1604,39.4,9
L,300.2,334.8518519,1446,47.3,66
L,300.6,329.2962963,1656,32.7,44
M,300.1,330.7777778,1329,57.4,99
L,303.8,338.9259259,1596,36.6,134
L,299.2,323.0,1445,43.5,224
L,302.4,329.2962963,1709,31.8,100
L,302.6,337.0740741,1695,27.1,32
M,301.7,331.8888889,1524,41.3,147
L,298.9,324.1111111,1572,34.1,80
L,298.5,322.6296296,1458,44.0,44
L,300.5,327.8148148,1589,30.5,198
M,302.0,327.8148148,1386,62.7,142
H,298.4,326.7037037,1512,35.3,51
M,298.2,321.5185185,1591,33.7,32
L,302.1,334.1111111,1889,22.7,194
H,298.3,327.4444444,1546,36.2,177
M,301.2,331.1481481,1576,39.6,109
L,299.3,323.3703704,1485,44.7,78
H,296.9,320.4074074,1656,30.8,181
L,296.7,321.5185185,1535,36.8,210
L,304.1,341.1481481,1415,50.0,184
H,299.8,327.0740741,1420,46.7,136
L,302.7,330.7777778,1520,39.3,73
L,300.4,335.5925926,2261,14.9,5
L,296.7,320.7777778,1382,47.5,37
L,297.9,325.5925926,1543,36.6,20
M,297.1,321.8888889,1823,24.3,219
L,302.6,330.7777778,1461,45.4,0
L,297.1,323.0,1543,39.6,205
L,297.8,328.1851852,1533,36.8,198
L,301.4,331.1481481,1648,30.7,90
L,299.8,328.9259259,1697,36.0,175
L,301.1,333.0,1889,23.8,170
L,303.9,340.7777778,1540,44.4,119
H,299.9,325.962963,1525,33.2,0
M,300.5,333.7407407,1507,43.4,41
L,297.0,322.6296296,1492,48.1,137
L,297.1,323.0,1422,42.1,148
L,299.4,324.1111111,1553,42.7,128
M,300.1,325.962963,1732,33.7,218
M,300.3,327.0740741,1320,62.2,142
M,301.0,333.3703704,1394,41.3,16
L,298.2,322.6296296,1230,59.6,162
L,298.1,325.2222222,1787,27.6,47
L,301.4,331.8888889,1680,31.4,185
H,300.5,331.1481481,1378,51.5,166
L,297.2,323.7407407,1917,24.1,54
M,302.1,334.1111111,1419,36.2,47
M,298.9,329.2962963,1513,41.5,80
L,297.6,327.0740741,1373,50.6,55
M,298.1,320.4074074,1435,40.9,147
M,300.5,326.3333333,1539,39.1,216
L,299.8,327.0740741,1476,44.4,14
M,300.5,334.1111111,2072,18.8,75
L,297.7,324.4814815,1354,50.2,103
L,298.0,319.6666667,1792,27.9,217
M,299.4,323.7407407,1455,42.7,183
M,300.9,331.8888889,1695,30.2,188
M,296.1,317.4444444,1951,23.3,38
L,297.2,321.1481481,1469,48.2,144
H,302.6,329.6666667,1873,21.3,87
H,302.6,335.2222222,1471,48.3,25
L,300.2,325.962963,1430,43.4,24
L,300.8,338.5555556,1422,50.0,117
H,296.9,320.7777778,1549,35.8,206
M,296.7,319.2962963,1540,38.7,45
L,299.6,327.0740741,1570,35.5,189
L,300.2,335.5925926,1379,51.0,46
L,299.0,324.4814815,1495,38.4,75
M,298.0,321.1481481,1750,26.6,67
L,300.4,327.4444444,1536,34.5,154
M,301.6,332.2592593,1575,40.1,139
L,301.3,330.7777778,1406,47.1,83
L,298.6,325.962963,1542,48.4,42
L,298.2,325.2222222,1377,57.8,8
M,298.5,321.5185185,1713,25.8,154
L,297.3,321.5185185,1420,46.5,73
L,303.9,340.4074074,1639,29.0,95
L,298.3,322.6296296,1597,32.4,69
L,302.3,335.5925926,1369,56.2,208
H,302.6,330.4074074,1409,53.3,52
L,296.9,321.5185185,1343,44.5,15
L,295.6,314.8518519,1569,35.1,140
M,299.3,325.5925926,1385,45.6,34
L,300.1,334.1111111,1446,40.6,147
L,299.6,331.1481481,1642,35.1,149
L,300.8,330.4074074,1570,35.2,23
M,303.0,337.8148148,1645,29.6,129
L,300.8,327.8148148,1461,44.3,158
M,300.9,331.8888889,1988,19.7,136
L,297.0,320.4074074,1867,22.8,118
L,300.4,327.0740741,1349,50.4,30
L,298.7,329.2962963,1401,45.3,67
L,298.8,325.2222222,1829,22.9,172
M,298.3,325.2222222,1802,27.5,71
M,301.3,331.5185185,1300,58.3,92
L,301.2,332.2592593,1467,37.1,153
H,301.9,332.6296296,1291,63.6,137
L,300.5,327.0740741,1653,27.6,62
M,297.7,324.8518519,1327,63.7,21
L,300.6,330.7777778,1642,29.9,100
H,299.1,328.9259259,1657,33.1,187
L,298.1,323.0,1335,40.2,109
M,302.1,333.0,1423,36.8,80
M,297.8,323.0,1479,43.5,143
L,300.7,327.4444444,1329,54.3,80
M,300.9,331.5185185,1696,27.3,76
L,299.0,330.7777778,1755,27.9,56
L,296.5,319.6666667,1340,59.1,89
M,303.5,340.037037,1902,21.6,60
L,302.3,335.5925926,1487,43.2,206
M,300.3,335.2222222,1236,57.5,12
L,298.0,321.8888889,1877,24.3,0
L,304.3,341.8888889,2643,12.7,21
L,301.5,332.2592593,1671,31.1,170
H,301.1,333.0,1618,29.5,160
M,298.5,327.4444444,1364,58.7,123
M,298.2,320.7777778,1578,34.5,127
M,303.4,335.5925926,1515,42.6,204
M,298.0,324.1111111,1614,30.7,106
L,300.6,329.2962963,1495,42.3,132
L,301.3,331.5185185,1608,31.4,86
L,301.4,331.5185185,1376,50.6,25
L,297.4,322.6296296,1571,37.7,162
L,297.0,320.7777778,1521,40.2,190
L,297.7,326.7037037,1392,44.1,140
L,299.1,329.2962963,1336,61.3,94
M,299.1,329.2962963,1649,31.6,41
L,303.4,337.4444444,1502,36.0,69
L,297.3,322.2592593,1446,53.5,7
M,301.4,330.7777778,1217,60.6,103
M,296.1,318.1851852,1433,38.5,14
M,298.1,324.8518519,1323,51.7,88
L,302.5,334.4814815,1677,29.2,49
M,298.6,328.9259259,1512,37.5,27
L,300.3,334.1111111,1346,51.1,147
M,298.9,323.3703704,1456,50.0,156
L,299.7,333.0,1554,41.0,192
M,300.2,326.7037037,1456,48.8,205
M,297.4,324.8518519,1376,39.0,181
L,300.6,327.8148148,1639,30.4,121
L,297.5,324.1111111,1456,44.7,29
H,297.3,324.1111111,1438,46.2,16
L,302.3,332.2592593,1379,49.3,34
M,295.5,314.1111111,1641,36.6,21
L,301.5,333.0,1602,34.3,100
